player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,DI,MIA,1,0,1,,0,0,17,0,0,60.0,52.8,75.9,67.6,45.3,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,23,23,1,13,4,5,0,0,12,10,0,0,1,0,0,0,0,0,0,
Brandon Graham,5538,ED,PHI,1,0,0,,0,0,24,0,0,62.6,69.8,0.0,73.6,69.4,72.4,0,3,0,0,,,0,0,1,0.0,0,0,0,1,0,2,28,27,0,2,25,0,0,1,15,11,0,0,0,0,0,3,0,0,0,
Jerry Hughes,5556,ED,HST,1,0,0,,0,0,13,0,0,60.0,43.7,75.8,53.1,47.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,13,13,0,0,11,2,0,0,7,5,0,0,0,0,0,0,0,0,0,
Linval Joseph,5571,DI,DAL,1,1,0,,0,0,9,0,0,,28.7,76.8,57.1,29.2,68.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,22,2,0,0,0,0,5,19,0,0,1,0,0,0,0,0,0,
Von Miller,6154,ED,BUF,1,0,0,,0,0,4,0,0,60.6,90.7,76.5,88.0,69.3,72.0,0,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,29,29,0,0,29,0,0,0,22,6,0,1,1,0,0,4,0,0,0,
Cameron Jordan,6176,ED,NO,1,1,1,,0,0,20,0,0,60.1,62.7,78.0,57.3,65.2,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,34,33,3,1,17,12,0,1,23,10,0,1,1,0,0,0,0,0,0,
Cameron Heyward,6183,DI,PIT,1,0,0,,0,0,25,0,0,60.0,70.0,76.1,59.7,72.9,70.5,2,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,1,17,3,20,0,0,29,12,0,1,3,0,0,6,0,0,0,
Stephon Gilmore,7016,CB,MIN,1,0,0,70.0,0,1,18,0,0,54.3,64.5,77.6,,91.8,80.4,0,0,0,0,22,0.0,0,0,0,90.0,7,0,0,9,56,44,68,0,0,0,0,0,1,68,0,24,2,3,7,0,10,0,0,71,7,10.1
Bobby Wagner,7050,LB,WAS,1,4,0,33.3,0,0,32,0,0,64.5,89.3,75.2,55.8,92.2,81.1,0,0,0,0,8,0.0,0,1,0,42.4,1,0,0,52,1,31,56,2,0,0,2,0,0,54,2,23,1,2,5,1,3,0,0,8,3,8.0
Lavonte David,7060,LB,TB,1,2,0,100.0,0,0,30,0,0,65.2,63.8,75.2,81.5,50.6,27.4,1,0,0,0,9,33.3,3,0,0,87.5,5,0,0,70,1,56,85,4,0,0,4,0,1,81,4,25,9,1,4,0,5,1,0,25,21,5.0
Demario Davis,7079,LB,NO,1,4,0,60.0,0,0,20,0,0,85.5,91.4,76.6,70.6,85.0,82.2,0,0,0,0,15,0.0,0,1,0,69.6,3,0,0,60,0,44,67,2,0,0,2,0,0,65,3,20,5,3,4,0,5,0,0,21,28,7.0
Rodney McLeod,7271,S,CLV,1,1,0,0.0,0,0,8,0,0,71.7,71.9,73.7,59.2,58.6,82.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,6,0,23,32,1,0,0,1,0,15,31,1,8,10,0,3,0,1,0,0,0,0,
Harrison Smith,7641,S,MIN,1,2,0,0.0,0,0,18,0,0,66.0,63.0,78.6,55.3,52.7,54.5,0,0,0,0,,16.7,1,1,0,39.6,0,0,0,29,1,38,65,9,0,0,9,0,22,56,4,23,4,0,3,0,1,0,0,0,0,
Darius Slay,7817,CB,PHI,1,2,0,100.0,0,0,24,0,0,52.6,49.1,75.5,,42.7,28.4,0,0,0,0,18,37.5,3,0,0,146.3,5,0,0,12,49,34,61,0,0,0,0,0,0,61,0,27,0,2,3,0,5,0,1,48,10,9.6
Johnathan Hankins,7830,DI,SEA,1,1,0,,0,0,29,0,0,60.0,43.6,76.0,55.3,41.4,34.9,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,27,27,11,16,0,0,0,0,5,22,0,2,3,0,0,0,0,0,0,
Tyrann Mathieu,7850,S,NO,1,0,0,50.0,0,0,20,0,0,78.4,82.9,75.9,60.0,65.4,79.2,0,1,0,1,4,0.0,0,1,0,16.7,1,0,0,24,0,46,67,0,0,0,0,0,39,67,1,20,4,2,3,0,2,1,0,4,1,4.0
John Jenkins,7863,DI,LV,1,0,0,,0,0,23,0,0,,48.7,75.0,55.7,50.8,28.1,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,21,21,15,6,0,0,0,0,6,15,0,0,2,0,0,0,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,0,0,66.6,68.8,0.0,65.9,58.7,69.9,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,27,27,0,12,10,5,0,0,18,9,0,2,2,0,0,1,0,0,0,
Jordan Poyer,8000,S,MIA,1,2,0,100.0,0,0,17,0,0,66.6,56.3,0.0,,52.9,82.4,0,0,0,0,-1,0.0,0,0,1,79.2,1,0,0,6,1,20,41,3,0,0,3,0,24,38,0,21,7,0,2,0,1,0,0,-1,8,-1.0
Tony Jefferson,8361,S,LAC,1,0,0,,0,0,27,0,0,60.5,60.8,67.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,0,0,0,
Jadeveon Clowney,8636,ED,CAR,1,4,0,100.0,0,0,5,0,0,33.8,30.5,0.0,42.5,59.4,55.8,0,2,0,0,15,14.3,1,0,1,118.8,2,0,0,0,0,6,40,40,0,0,40,0,0,0,14,20,0,2,2,0,2,2,0,30,19,15.0
Khalil Mack,8640,ED,LAC,1,1,0,,0,0,27,0,0,68.6,69.5,77.7,53.9,68.3,72.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,32,31,0,0,31,0,0,1,19,13,0,0,1,0,0,1,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,0,0,,0,0,22,0,0,66.4,75.4,70.6,,69.2,77.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,16,0,6,16,0,0,0,0,0,0,16,0,10,0,0,2,0,0,0,0,0,0,
Jimmie Ward,8665,S,HST,1,1,0,75.0,0,0,13,0,0,66.4,70.6,76.3,,71.5,84.4,0,0,0,0,6,0.0,0,0,0,77.1,3,0,0,18,1,51,70,1,0,0,1,0,33,69,0,19,17,1,5,0,4,0,0,12,7,4.0
DeMarcus Lawrence,8669,ED,DAL,1,2,0,,0,0,9,0,0,,62.1,78.8,58.8,61.6,36.7,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,34,34,0,0,28,6,0,0,14,20,0,0,1,0,0,0,0,0,0,
Kyle Van Noy,8675,ED,BLT,1,1,0,,0,0,3,0,0,77.6,78.7,75.9,65.8,67.2,74.2,1,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,4,26,26,0,0,26,0,0,0,17,5,0,3,1,1,0,3,0,0,0,
DaQuan Jones,8747,DI,BUF,1,1,0,,0,0,4,0,0,,62.8,77.0,73.5,54.0,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,1,34,0,1,0,0,16,20,0,0,0,0,0,1,0,0,0,
Brent Urban,8769,ED,BLT,1,1,0,,0,0,3,0,0,,82.0,73.8,56.6,78.2,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,7,2,0,0,2,7,0,2,2,0,0,0,0,0,0,
Shelby Harris,8869,DI,CLV,1,0,0,,0,0,8,0,0,,57.1,74.8,58.4,57.1,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,25,25,0,13,0,12,0,0,13,12,0,0,0,0,0,1,0,0,0,
Mike Pennel,9316,DI,KC,1,0,0,,0,0,16,0,0,,75.2,75.4,64.2,71.2,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,21,21,3,18,0,0,0,0,10,11,0,0,0,0,0,1,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,1,0,,0,0,32,0,0,,55.2,76.9,53.8,59.5,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,14,8,0,1,1,0,0,0,0,0,0,
Leonard Williams,9439,DI,SEA,1,2,0,,0,0,29,0,0,,79.2,78.2,63.3,79.0,38.2,2,1,0,0,,33.3,1,0,0,0.0,0,2,0,0,0,0,52,52,1,32,7,12,0,0,27,25,0,1,0,0,0,5,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,60.0,68.4,78.0,61.9,67.2,70.5,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,3,20,11,0,0,23,11,0,2,2,0,0,2,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,0,27,0,0,60.0,58.5,75.6,54.3,63.2,72.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,31,30,0,0,30,0,0,1,21,9,0,2,2,0,0,0,0,0,0,
Shaq Thompson,9458,LB,CAR,1,3,0,100.0,0,0,5,0,0,50.5,65.4,76.9,56.2,73.3,61.7,0,0,0,0,9,11.8,2,0,0,91.7,6,0,0,60,0,22,69,5,0,0,5,0,0,64,2,45,4,5,12,0,6,0,0,36,17,6.0
Mario Edwards Jr.,9468,DI,HST,1,0,0,,0,0,13,0,0,,56.1,0.0,64.4,59.5,26.4,1,2,0,0,,100.0,1,0,1,0.0,0,1,0,0,0,0,38,38,2,32,0,4,0,0,28,10,0,1,0,0,0,4,0,0,0,
Preston Smith,9471,ED,GB,1,0,0,,0,0,12,0,0,,65.3,78.2,52.3,73.5,72.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,27,0,0,27,0,0,1,19,9,1,2,2,0,0,1,0,0,0,
Eddie Goldman,9472,DI,ATL,1,0,0,,0,0,2,0,0,,57.1,75.8,58.0,57.0,68.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,18,9,0,0,0,0,18,9,0,1,1,0,0,2,0,0,0,
Eric Kendricks,9478,LB,DAL,1,3,0,33.3,0,0,9,0,0,48.7,53.8,76.8,,60.6,65.2,0,0,0,0,57,12.5,1,0,0,121.5,1,0,0,55,0,20,56,0,0,0,0,0,0,56,0,36,1,2,4,0,3,0,1,57,60,57.0
Denzel Perryman,9481,LB,LAC,1,2,0,100.0,0,0,27,0,0,90.8,73.1,72.8,70.3,38.1,48.9,0,0,0,0,1,22.2,2,0,0,79.2,1,1,0,28,0,14,31,1,0,0,1,0,0,30,2,15,2,5,5,0,1,1,0,1,0,1.0
Ronald Darby,9483,CB,JAX,1,0,0,50.0,0,0,15,0,0,73.9,73.6,77.9,,64.3,72.5,0,0,0,0,21,0.0,0,0,0,64.6,2,0,0,2,55,37,60,3,0,0,3,0,0,57,0,23,0,1,1,1,4,0,0,20,3,10.0
Jordan Phillips,9485,DI,DAL,1,0,0,,0,0,9,0,0,,25.8,74.7,56.6,26.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,19,19,0,16,0,3,0,0,4,15,0,0,0,0,0,0,0,0,0,
Jordan Hicks,9517,LB,CLV,1,0,0,66.7,0,0,8,0,0,49.4,58.7,74.2,74.1,61.3,76.9,1,0,0,0,10,0.0,0,1,0,84.0,2,1,0,50,0,24,53,3,0,0,3,0,0,50,10,19,0,1,2,0,3,2,0,19,8,9.5
Danielle Hunter,9521,ED,HST,1,2,0,,0,0,13,0,0,66.5,90.1,81.9,76.8,73.8,49.3,0,5,0,0,,25.0,1,0,0,0.0,0,2,0,0,0,0,58,58,0,0,58,0,0,0,44,14,0,3,1,0,0,7,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,0,0,,0,0,8,0,0,60.0,55.9,78.6,54.7,59.8,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,1,37,37,0,1,29,7,0,0,29,7,0,0,0,0,0,2,0,0,0,
Grady Jarrett,9570,DI,ATL,1,0,0,,0,0,2,0,0,,69.6,77.4,64.2,66.6,69.1,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,49,49,3,25,2,19,0,0,25,24,0,2,2,0,0,5,0,0,0,
Quandre Diggs,9633,S,TEN,1,1,0,100.0,0,0,31,0,0,54.3,59.3,82.8,,69.9,61.1,0,0,0,0,11,14.3,1,0,0,112.5,1,0,0,8,0,34,57,1,0,0,1,0,47,56,0,23,1,1,5,0,1,0,0,11,8,11.0
Rakeem Nunez-Roches,9650,DI,NYG,1,2,0,,0,0,21,0,0,60.1,63.1,78.0,56.3,63.9,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,51,51,1,40,0,10,0,0,25,25,0,1,2,1,0,0,0,0,0,
Troy Hill,9881,CB,CAR,1,2,0,100.0,0,0,5,0,0,57.8,49.6,0.0,57.9,60.4,76.2,0,0,0,0,11,0.0,0,0,1,112.5,1,0,0,5,0,12,27,1,0,0,1,0,0,26,2,13,21,1,2,1,1,0,0,11,5,11.0
Alex Singleton,9994,LB,DEN,1,5,0,100.0,0,0,10,0,0,61.1,78.2,76.3,59.6,83.2,74.4,1,0,0,0,7,7.7,1,0,0,91.7,2,0,0,58,2,25,66,0,0,0,0,0,0,66,8,33,6,5,7,0,2,1,0,12,6,6.0
Joey Bosa,10637,ED,LAC,1,0,0,,0,0,27,0,0,,74.0,76.3,72.2,61.4,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,14,14,0,0,14,0,0,0,10,4,0,2,1,0,0,1,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,2,0,100.0,0,0,17,0,0,61.0,55.7,77.0,39.8,56.8,26.2,0,1,0,0,33,50.0,3,0,0,118.8,2,0,0,2,30,19,41,2,0,0,2,0,0,39,1,21,7,0,1,0,2,1,0,40,10,20.0
DeForest Buckner,10641,DI,IND,1,1,0,,0,0,14,0,0,60.0,61.2,73.1,52.2,63.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,10,9,0,5,2,2,0,1,7,3,0,0,0,0,0,0,0,0,0,
Leonard Floyd,10643,ED,SF,1,0,0,,0,0,28,0,0,,45.7,79.0,47.6,53.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,0,0,32,0,0,0,19,13,0,0,0,0,0,0,0,0,0,
Sheldon Rankins,10646,DI,CIN,1,2,0,,0,0,7,0,0,63.4,48.1,75.8,62.5,32.9,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,1,30,0,2,0,0,19,14,0,1,2,0,0,0,0,0,0,
Kenny Clark,10661,DI,GB,1,0,0,,0,0,12,0,0,60.3,48.6,76.4,60.4,42.4,69.2,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,35,35,2,27,0,6,0,0,21,13,0,1,2,0,0,3,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,0,0,,0,0,17,0,0,61.7,57.2,78.5,51.4,60.0,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,28,28,0,0,28,0,0,0,11,15,0,0,1,0,0,0,0,0,0,
Chris Jones,10671,DI,KC,1,0,0,,0,0,16,0,0,60.0,73.5,77.7,90.2,28.8,68.1,2,4,0,0,,,0,0,0,0.0,0,1,0,0,0,0,51,51,0,18,7,26,0,0,37,14,0,0,0,0,0,7,0,0,0,
Austin Johnson,10677,DI,BUF,1,1,0,,0,0,4,0,0,,74.9,77.1,71.8,66.4,68.4,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,5,30,0,3,0,0,22,16,0,1,1,0,0,2,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,1,0,60.0,61.4,0.0,62.2,,,2,1,0,0,,,0,0,1,0.0,0,0,0,0,0,0,17,17,6,6,0,5,0,0,17,0,0,0,0,0,0,3,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,0,0,,0,0,5,0,0,61.3,46.2,76.2,51.7,43.5,72.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,0,23,1,17,0,0,16,25,0,4,6,0,0,0,0,0,0,
Jarran Reed,10683,DI,SEA,1,3,0,,0,0,29,0,0,62.8,71.0,76.9,58.5,66.1,71.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,4,23,3,7,0,0,15,22,0,3,3,0,0,1,0,0,0,
Vonn Bell,10695,S,CIN,1,3,0,100.0,0,0,7,0,0,62.7,69.9,75.3,,75.8,82.5,0,0,0,0,9,0.0,0,0,0,90.3,3,0,0,24,2,37,64,1,0,0,1,0,28,63,0,27,9,2,4,0,3,0,0,17,21,5.7
Kevin Byard,10698,S,CHI,1,3,0,100.0,0,0,6,1,0,63.0,64.4,73.9,,62.0,70.2,0,0,0,0,18,9.1,1,0,0,94.4,3,0,0,9,0,40,62,0,0,0,0,0,50,62,0,22,3,1,7,1,3,0,0,20,8,6.7
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,,51.5,76.8,58.8,49.0,36.4,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,36,36,0,17,1,18,0,0,22,14,0,1,4,0,0,1,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,1,0,,0,0,18,0,0,60.0,47.2,0.0,50.8,59.2,70.5,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,37,37,0,18,8,11,0,0,19,18,0,0,1,0,0,0,0,0,0,
Kendall Fuller,10718,CB,MIA,1,1,0,0.0,0,0,17,0,0,66.6,71.1,74.8,,73.0,77.3,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,8,32,20,41,0,0,0,0,0,0,41,0,21,1,1,3,0,2,0,0,0,0,
Nick Vigil,10721,LB,DAL,1,0,0,,0,0,9,0,0,,60.0,67.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Javon Hargrave,10723,DI,SF,1,1,0,,0,0,28,0,0,60.4,54.0,75.2,68.0,40.3,28.6,0,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,33,33,0,20,0,13,0,0,22,11,0,1,1,0,0,2,0,0,0,
Justin Simmons,10732,S,ATL,1,0,0,66.7,0,0,2,0,0,65.4,60.2,79.4,58.2,47.9,46.3,0,0,0,0,5,20.0,1,0,0,70.1,2,0,0,23,0,33,62,0,0,0,0,0,30,62,1,28,9,3,4,0,3,0,0,8,9,4.0
Eric Murray,10740,S,HST,1,0,0,66.7,0,0,13,0,0,65.3,69.4,77.5,58.3,68.6,31.0,0,0,0,0,27,33.3,1,1,0,109.7,2,0,0,13,1,36,52,0,0,0,0,0,28,52,1,15,10,1,2,0,3,0,0,39,22,19.5
De'Vondre Campbell,10749,LB,SF,1,3,0,85.7,0,0,28,0,0,66.1,64.3,71.0,60.0,59.0,78.7,0,0,0,0,18,0.0,0,0,0,101.2,6,0,0,47,1,28,51,1,0,0,1,0,0,50,1,22,2,1,2,1,7,0,0,58,62,9.7
David Onyemata,10754,DI,ATL,1,2,0,,0,0,2,0,0,60.0,41.3,77.0,53.5,48.1,26.8,0,2,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,38,38,4,23,4,7,0,0,17,21,0,0,1,0,0,2,0,0,0,
Andrew Billings,10756,DI,CHI,1,0,0,,0,1,6,0,0,,80.5,77.4,82.1,65.7,28.1,0,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,42,42,12,26,0,4,0,0,22,20,0,1,2,0,0,2,0,0,0,
Matthew Judon,10780,ED,ATL,1,2,0,,0,0,2,0,0,61.9,52.8,77.5,56.8,51.3,76.2,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,3,0,3,43,40,0,1,37,2,0,3,19,21,0,2,3,1,0,3,0,0,0,
Quinton Jefferson,10781,DI,CLV,1,0,0,,0,0,8,0,0,,56.7,75.1,56.8,58.3,67.3,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,23,23,2,10,0,11,0,0,16,7,0,1,0,0,0,2,0,0,0,
DJ Reader,10800,DI,DET,1,0,0,,0,0,11,0,0,,67.7,75.0,53.6,70.6,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,25,25,18,7,0,0,0,0,12,13,0,0,0,0,0,1,0,0,0,
Elandon Roberts,10848,LB,PIT,1,0,0,100.0,0,0,25,0,0,78.5,79.8,69.7,,65.2,51.4,0,0,0,0,8,25.0,1,0,0,81.9,3,0,0,18,0,12,21,0,0,0,0,0,0,21,0,9,3,3,3,0,3,0,0,11,13,3.7
Mike Hilton,10898,CB,CIN,1,0,0,83.3,0,0,7,0,0,39.6,48.6,74.4,56.8,77.9,39.8,0,0,0,0,16,25.0,1,0,0,95.1,5,0,0,6,0,22,39,1,0,0,1,0,1,38,1,16,31,3,3,0,6,0,0,41,37,8.2
Kyle Peko,11027,DI,DET,1,0,0,,0,0,11,0,0,,29.1,72.4,55.2,38.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,4,2,1,2,0,0,5,4,0,0,0,0,0,0,0,0,0,
Michael Pierce,11101,DI,BLT,1,0,0,,0,0,3,0,0,,68.8,75.2,57.8,72.3,66.8,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,24,24,1,22,0,1,0,0,19,5,0,1,0,0,0,1,0,0,0,
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,,39.8,74.4,61.9,32.3,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,22,22,1,13,0,8,0,0,16,6,0,0,0,0,0,2,0,0,0,
Jonathan Jones,11217,CB,NE,1,1,0,100.0,0,0,19,0,0,57.0,56.9,77.8,,56.5,81.0,0,0,0,0,16,0.0,0,0,1,104.2,3,0,0,2,47,44,56,1,0,0,1,0,0,55,0,12,6,1,7,0,3,0,0,27,11,9.0
Roy Robertson-Harris,11341,DI,JAX,1,1,0,,0,0,15,0,0,60.1,56.6,77.2,57.3,56.4,69.6,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,49,49,0,35,0,14,0,0,25,22,0,2,2,1,0,3,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,100.0,0,1,8,0,0,59.4,67.1,0.0,89.8,50.8,72.8,0,2,0,0,7,0.0,0,0,2,95.8,1,1,0,0,0,2,41,41,1,0,37,3,0,0,29,10,0,2,2,0,1,3,0,7,2,7.0
